X	Y	K
-14,02948023590020	1,17782626006867	2
-14,02641280159720	0,96813443672717	2
-14,02597558045210	1,74462221700725	2
-14,02578325594270	-0,82103853223900	2
-14,02510896586950	-0,23154073259683	2
-14,02376073362300	-0,14698091537016	2
-14,02354675629520	0,91505451674681	2
-14,02116970322360	-0,15678134803597	2
-14,02049819140300	-0,53911518562896	2
-14,02048441941580	1,50371812529210	2
-14,02048410340310	1,78764840458525	2
-14,01990832035730	1,00334531666148	2
-14,01511726695850	1,08675869420145	2
-14,01297456966720	1,46832451406775	2
-14,01269929835460	0,08251629260986	2
-14,01248704387470	-0,36520958671294	2
-14,01223679035140	1,28767255407480	2
-14,01195567319970	-0,28216555078281	2
-14,01124780053170	0,03274790619905	2
-14,00962180761060	-0,94856140274067	2
-14,00950782337200	1,39782243128160	2
-14,00946955957700	1,87235532607398	2
-14,00935714961280	0,86810277727206	2
-14,00927246212290	-0,30580788518971	2
-14,00880012202690	-1,53395849492747	2
-14,00837058395840	-1,07256401206675	2
-14,00821658172310	1,08512579096942	2
-14,00781203120370	-0,03643070186207	2
-14,00719499660040	-0,07174499963042	2
-14,00656566567820	-0,13964867968445	2
-14,00574468704700	2,60988649622351	2
-14,00571814544820	2,16625550783561	2
-14,00477378550730	-0,79249735508873	2
-14,00466539195130	-0,01056560888919	2
-14,00445075871280	1,95241117330044	2
-14,00400837932470	-0,07091337795742	2
-14,00397903532350	-0,24181369578131	2
-14,00395939310360	-0,74646209502076	2
-14,00262254240990	-0,38029216571290	2
-14,00147533915990	-0,01389627993983	2
-14,00135561731930	0,52068714414867	2
-14,00075465866180	2,93660611015892	2
-13,99803040334360	0,49089357963566	2
-13,99794872334880	-0,63842519871951	2
-13,99722126695200	-1,61910488845924	2
-13,99640707160230	-1,90025017462593	2
-13,99611845035450	1,73840188383338	2
-13,99585146290210	0,18135722792271	2
-13,99554764449690	-0,08532854581963	2
-13,99416175794310	-0,93208149806959	2
-13,99408261924320	-0,53180640252947	2
-13,99210899840990	-0,47282858931773	2
-13,99184809508420	-0,49066726250763	2
-13,98995570593000	1,44286429798893	2
-13,98892397719090	-1,07736276582552	2
-13,98819824961820	0,59261257919532	2
-13,98726627537370	-0,70096567051928	2
-13,98718025321400	-0,71977668356706	2
-13,98703420063210	1,24917007188859	2
-13,98622279639930	0,10067956011388	2
-13,98569741836490	1,35561262517823	2
-13,98524674129650	-0,42298930864011	2
-13,98512218944000	0,73194531053794	2
-13,98452490148500	-0,60571654734082	2
-13,98350935322620	0,26481794359331	2
-13,98328380172300	0,72693794992600	2
-13,98286467012510	0,59197835710860	2
-13,98224103476260	-0,71639733736464	2
-13,98212398682250	0,79058918622014	2
-13,98186072745490	0,41345698742672	2
-13,98105421699020	1,50194409243816	2
-13,98070875633080	1,40866688944407	2
-13,98051576425220	-1,19734828649070	2
-13,98023811987990	-0,64926348194559	2
-13,98020599509610	0,18791356033635	2
-13,97913611325010	0,73432482672416	2
-13,97891364435990	0,51837994791938	2
-13,97851159280860	0,98040741954620	2
-13,97771677321770	-0,03278581397140	2
-13,97750493136020	0,97453231368262	2
-13,97649885654720	1,13460360962273	2
-13,97614831177830	-0,20269986465553	2
-13,97495718906680	-0,68677492925339	2
-13,97471166058710	2,08572155412147	2
-13,97268079940130	1,02795237691368	2
-13,97223951151330	0,64679733581011	2
-13,97200748686520	0,15559474584245	2
-13,97135288789320	1,23171019438123	2
-13,97026947284610	-0,03702971469353	2
-13,97001554950540	-1,40217768401479	2
-13,96898198748110	-0,23706011247109	2
-13,96872027737950	0,59066056068168	2
-13,96838661122110	1,85422695346987	2
-13,96717791348310	0,42464770226126	2
-13,96712663734180	1,94465936382414	2
-13,96687006022670	0,23648102133187	2
-13,96662174688700	1,29789505313030	2
-13,96658199865410	2,15985201176828	2
-13,96589430530990	1,10836598221966	2
-13,96487195050850	0,87045654238567	2
-13,96381718545170	0,28528043317682	2
-13,96376457485400	1,33563222177692	2
-13,96348826441770	0,20602088277675	2
-13,96330314834200	1,47041934306468	2
-13,95798699591250	0,53197209032142	2
-13,95756301663150	1,11329452700460	2
-13,95654292479420	1,20170147917311	2
-13,95585102832340	0,29541752931493	2
-13,95367439905560	2,25030081943543	2
-13,95317669819420	0,41336982009638	2
-13,94997514318010	0,42949956536619	2
-13,94864864818670	0,80722086389182	2
-13,94803091163490	-0,65613839381733	2
-13,94793454972410	-0,51071207483608	2
-13,94764068129300	0,42618096031593	2
-13,94721239938200	0,48838712988559	2
-13,94445537521140	0,95344810500431	2
-13,94309067999770	0,27198124922820	2
-13,94127275696800	-1,70143079573593	2
-13,94126309404180	1,28724059127909	2
-13,94122468670870	-0,65213845322214	2
-13,94072018462810	0,86617457893159	2
-13,93871136564890	0,49040249130034	2
-13,93700996569810	-1,57347101351781	2
-13,93646815430730	-1,37910194610336	2
-13,93626249197460	-0,12261433486401	2
-13,93576533110150	-0,32346610787050	2
-13,93566129124780	-0,84820189131563	2
-13,93425749817390	-1,39197225070813	2
-13,93359928064930	0,71760444679268	2
-13,93297095155780	-1,11881519902378	2
-13,93137425409760	-0,06778454384897	2
-13,92781736481360	1,49927487835075	2
-13,92721350244180	-0,32987629693331	2
-13,92719390073020	0,70181445576784	2
-13,92678321998890	0,75564589845220	2
-13,92609336551760	0,09670291680804	2
-13,92574582269670	0,38957830195900	2
-13,92572582183720	0,69045215940225	2
-13,92535309735690	1,61429802126255	2
-13,92301303235870	-0,42158076674859	2
-13,92293717708930	0,96100985997253	2
-13,92222519779720	0,25243452741978	2
-13,92206130263990	0,64856235912151	2
-13,92025185700210	-0,77559658622142	2
-13,91995796486330	1,27143346647493	2
-13,91849235688550	-0,40227347312210	2
-13,91774092169860	1,74278820289209	2
-13,91772838907950	0,76129932204438	2
-13,91696757018980	0,36969911257610	2
-13,91651120532430	-1,47987328267230	2
-13,91502008519010	-1,05004268587841	2
-13,91492947172250	0,21403862034665	2
-13,91426992485590	-0,56908082508244	2
-13,91350293541510	-0,27378631853841	2
-13,90973009254800	1,89685366787095	2
-13,90899176998630	0,57438969856671	2
-13,90888626856460	0,00111793513789	2
-13,90872524049460	-0,25729186871093	2
-13,90828212796660	0,10350550234695	2
-13,90799488544250	-0,14246860401144	2
-13,90799477152040	0,63196152525623	2
-13,90707845006170	0,38080442345196	2
-13,90666542902810	0,66466349681647	2
-13,90599858479220	0,14587044263262	2
-13,90536011766710	1,68163562788850	2
-13,90520943673420	0,19121322304897	2
-13,90465708075840	-0,41283346505580	2
-13,90250247562670	-0,53827109922867	2
-13,90247057849820	1,13947014061931	2
-13,90213382017200	1,81330569063418	2
-13,90134152840200	-0,35469089089250	2
-13,90102296232680	1,00251815176313	2
-13,90019388585920	-0,09314394292300	2
-13,90014758253900	0,93793129684200	2
-13,89877631734630	0,86931632372634	2
-13,89836794648460	0,56912118985642	2
-13,89728680822020	-0,45354123466380	2
-13,89687296338700	-1,16757830767436	2
-13,89575054499510	0,05999430631474	2
-13,89574242066690	-0,25487165022089	2
-13,89459206606750	1,29306072105002	2
-13,89430557410260	-0,14895968499921	2
-13,89361776223210	1,61951587116442	2
-13,89151752078820	2,03981134328345	2
-13,89061438616160	0,58108216436721	2
-13,89011646204210	-0,14421510361331	2
-13,88997972438760	-0,31406363318453	2
-13,88971638585580	0,73646485764095	2
-13,88874276238820	0,62140058492253	2
-13,88866334802850	0,25451105954675	2
-13,88851412045860	-0,65887188467586	2
-13,88779841598450	0,85554000526753	2
-13,88766996990560	1,30801518200504	2
-13,88745684398920	1,01673260184440	2
-13,88669976424780	1,89856459911346	2
-13,88620465482140	-0,65838747441356	2
-13,88496197578980	-0,53384219786227	2
-13,88401746514760	1,17546534329515	2
-13,88338835817720	-0,32730628043009	2
-13,88200153935580	-0,89697107229283	2
-13,88137641756050	-1,04248080427138	2
-13,88131025192800	3,55534141728022	2
-13,88047764551950	1,98026421321630	2
-13,88022470402200	-0,10503464852004	2
-13,87921450967550	0,95934069860683	2
-13,87847608667780	-0,62447746165026	2
-13,87748141221780	-0,77479069040487	2
-13,87648154155820	1,08775937842814	2
-13,87647797846380	-1,35448773569912	2
-13,87610735321180	-1,11078627921751	2
-13,87531480100510	1,24418325784796	2
-13,87530248955170	0,87033135496407	2
-13,87438160036850	0,77342509174517	2
-13,87415249749670	1,70746868890753	2
-13,87333666960080	-1,20488627015362	2
-13,87294679317030	0,63596421220366	2
-13,87190547958540	1,46967134803917	2
-13,87035140661090	0,00863879836625	2
-13,86912947192250	-0,43872309520514	2
-13,86804708267250	0,10234385603480	2
-13,86739960818200	1,52127649462673	2
-13,86601276490130	-0,73818322552896	2
-13,86600566437900	0,06296761930427	2
-13,86592852473750	-0,30478454531566	2
-13,86336519837510	0,73630739351909	2
-13,86262466014790	-0,13380072630331	2
-13,86172165834120	0,66120557638381	2
-13,86102582929750	-0,00623020265156	2
-13,86096275847770	-0,41939352029806	2
-13,86078059562930	0,49363559652701	2
-13,86062107060280	1,16459066093637	2
-13,85823542529000	-1,19323444697506	2
-13,85770567668850	-0,06274428625981	2
-13,85614977656630	0,20783444610975	2
-13,85601743252850	1,64452485322252	2
-13,85538044301630	-0,86144252241211	2
-13,85405115933800	-0,25587733788569	2
-13,85402467647110	0,83324267762679	2
-13,85334613775930	0,17623100642016	2
-13,85258290140550	0,97425986850428	2
-13,85201708540850	-0,15013622950633	2
-13,85127233932500	0,09922895637065	2
-13,85115986126990	1,11175916179965	2
-13,84953881130070	-0,41049431526905	2
-13,84938369674770	1,49890204245724	2
-13,84871343403150	-1,58616781865574	2
-13,84780133610020	1,22894194397257	2
-13,84704444561620	1,41066684130663	2
-13,84623033311570	-1,27965714674147	2
-13,84617445373840	1,33434156214682	2
-13,84514961353960	0,22666853084722	2
-13,84507101181260	-0,35660331990389	2
-13,84386934929480	2,11077413445807	2
-13,84368275903850	0,61283344788373	2
-13,84333508364000	2,06950449609871	2
-13,84325878526090	1,23503187686227	2
-13,84271666331400	-0,43498885030449	2
-13,84076773371990	-1,25716710067461	2
-13,84035693180890	1,00074045539764	2
-13,83996476815500	1,47222705566002	2
-13,83873031458380	1,53282325586099	2
-13,83787695306830	0,54610891314299	2
-13,83710768333590	2,18674918452347	2
-13,83698262748350	0,70498740096931	2
-13,83686048927280	1,36179678666488	2
-13,83683233718490	-0,43704665225684	2
-13,83638523114850	-0,37208073800564	2
-13,83521210834770	1,16620099298516	2
-13,83494505056090	-1,24594774446343	2
-13,83397302604650	0,23601453485608	2
-13,83382441822790	0,71142067262646	2
-13,83349582036240	-0,26865695770339	2
-13,83227899692020	-0,09141095201939	2
-13,83094431209000	0,49600032847535	2
-13,83010416601580	0,63463331159945	2
-13,82895791140890	0,07944834634447	2
-13,82857783744490	-0,92843876653026	2
-13,82804953107190	0,52854684293155	2
-13,82719345345920	-0,88735568517296	2
-13,82670151552910	-0,23558925434662	2
-13,82659527325080	0,52887978086692	2
-13,82422695966080	0,31799762505318	2
-13,82415580114830	0,79260985426502	2
-13,82404687455820	0,02406104493347	2
-13,82254344556050	-0,41858329926093	2
-13,82245377549000	2,47841336566359	2
-13,82213569976800	-0,56780392212592	2
-13,82044797062910	-0,62226026350850	2
-13,81971759216850	-0,47979302349113	2
-13,81915604828290	0,39616776899862	2
-13,81790967682050	1,30759761712786	2
-13,81649489736470	0,24749872491688	2
-13,81588583536470	-1,82307502473760	2
-13,81553179983530	-0,08057174777946	2
-13,81497030689890	0,16459547241749	2
-13,81391713004090	-1,05781754410879	2
-13,81214865732050	1,28287837738548	2
-13,81138971808090	-0,09304423655091	2
-13,81132553881430	1,22479334149739	2
-13,81114940124750	1,06359716907040	2
-13,81100654228760	1,12121517003522	2
-13,81054416034670	1,50377042052059	2
-13,81036462929860	-0,68655076889388	2
-13,81001725412370	1,15851837385640	2
-13,80973264937300	-0,04210240632438	2
-13,80861581951920	1,18726033894785	2
-13,80855465078020	0,49793797615481	2
-13,80773103940250	1,01189576926606	2
-13,80705482408360	-0,42353926840640	2
-13,80680985893040	-1,43451398561196	2
-13,80640426996740	-0,01636931859181	2
-13,80592498989010	1,37876165760910	2
-13,80581599836880	1,26435611881446	2
-13,80577632903820	-1,06788811914711	2
-13,80368829269780	-0,56780079082550	2
-13,80348831887510	1,88014811381326	2
-13,80325387153610	0,27994139383567	2
-13,80220989827610	0,55256892301317	2
-13,80125745512620	0,56789449504382	2
-13,80106848898680	0,49184943387790	2
-13,80077745151840	0,23316349023944	2
-13,80070122215920	-1,00481032464634	2
-13,79969578343390	-0,72292060947320	2
-13,79712316960990	0,27379414670550	2
-13,79687569716500	1,50708352677562	2
-13,79614596094240	0,12405944578248	2
-13,79522197849280	-1,64888700925752	2
-13,79386037192370	-1,23347591076205	2
-13,79359120173830	-1,52148506499034	2
-13,79327314805230	-0,95816104650599	2
-13,79173178472830	1,82760208496187	2
-13,79118499309680	-0,87490019282983	2
-13,79044474230650	0,04315326372090	2
-13,78905195406120	1,57037434960151	2
-13,78884820275510	-0,36114538465196	2
-13,78864558135390	0,21148088991865	2
-13,78841402108440	0,66050819685740	2
-13,78808321141650	0,37302005876172	2
-13,78660938720610	0,73850467036562	2
-13,78582095975820	0,74224691705937	2
-13,78553529275860	-0,44172027143511	2
-13,78453987809100	1,92454316173422	2
-13,78449742241080	1,32832756588178	2
-13,78277869237780	-0,71854647581497	2
-13,78155329861400	0,49723737620225	2
-13,78108115976660	-0,47047099990507	2
-13,78002137891360	-0,26627894302480	2
-13,77994953468050	-0,12014400168201	2
-13,77828280480490	-0,53632274242765	2
-13,77673400958800	-1,62040720915065	2
-13,77572479223290	2,63014857753788	2
-13,77483372635490	1,56605848833745	2
-13,77254678212470	-0,01794701341163	2
-13,77249820856170	0,52692177429214	2
-13,77139926688300	1,91819416115359	2
-13,77123374202530	1,26474474531241	2
-13,77095931577410	0,26016088365971	2
-13,77085299540310	0,42043486319307	2
-13,77027829595720	-0,95940217567617	2
-13,76994983848010	0,58869251124232	2
-13,76925941639200	2,12829337820852	2
-13,76840170356050	-0,42176792437371	2
-13,76712370871380	1,35740082648833	2
-13,76477270723380	-1,50227149022718	2
-13,76427481353670	0,52724909586961	2
-13,76354728026690	0,59084762688623	2
-13,75929301777560	-0,65746497355101	2
-13,75830296777760	1,11831992549824	2
-13,75757773434510	0,07708146655920	2
-13,75735482010640	-0,04755555383163	2
-13,75677665715810	-1,01346371195083	2
-13,75572955788210	-0,03352277479675	2
-13,75534722275600	-0,73022294095181	2
-13,75410413494110	-0,08364732035090	2
-13,75315443315310	-0,71291214255001	2
-13,75314886543730	1,22040461753672	2
-13,75121739014810	-0,00582185429488	2
-13,75054648570320	-1,03408040671496	2
-13,74966374846490	0,01953531304130	2
-13,74941148005660	-1,04858384435927	2
-13,74901065165020	-0,29408144000376	2
-13,74723684984990	1,24734495438655	2
-13,74595150054770	0,37904190373899	2
-13,74591028653050	0,06620018584283	2
-13,74569975356920	0,33796618301214	2
-13,74478536777050	-0,82835888736795	2
-13,74320659504360	1,23526058140639	2
-13,74319430444320	0,63844572121562	2
-13,74013423987710	-0,27212089387968	2
-13,73911318268690	1,07832697950679	2
-13,73899582878960	-1,13902498604550	2
-13,73787041676460	-0,46804051762005	2
-13,73686982597770	1,82475132921571	2
-13,73661327281140	-0,51944445361570	2
-13,73589737922500	0,74467581252358	2
-13,73503553168320	0,76269232216649	2
-13,73284693227460	-0,44417382984911	2
-13,73278683086890	1,14721066090666	2
-13,73117413508840	-0,58417332165098	2
-13,73066244339710	0,81513695726249	2
-13,73038395657880	1,33657214405899	2
-13,73034274843360	0,96341936977911	2
-13,72878363242310	0,91318400168025	2
-13,72818921031790	1,39075299194366	2
-13,72667781836010	-0,54858593762203	2
-13,72635570589210	0,11400134591781	2
-13,72508395737070	1,00630352862066	2
-13,72491725373520	-0,70582541466277	2
-13,72435982302640	-0,47985805824619	2
-13,72338117348240	0,30448642943398	2
-13,72309270546120	0,08560579146498	2
-13,71985264662970	-0,11746673938395	2
-13,71967761273670	0,51685902835686	2
-13,71954351406780	0,14227029296444	2
-13,71933438287160	-0,25768839631305	2
-13,71847231484360	1,81423039475476	2
-13,71834837746530	-1,05146542705180	2
-13,71764281288060	1,23765708631824	2
-13,71752473499750	-0,28024112547961	2
-13,71735194129270	0,33561689837654	2
-13,71685465284820	-0,41757014744493	2
-13,71427032691740	1,80448693005352	2
-13,71289533365100	0,85206204121029	2
-13,71234433485970	-0,04229130170967	2
-13,71195150127580	0,96433726855448	2
-13,71055563694880	-0,85824068755227	2
-13,71055000916650	2,23967065101163	2
-13,70959715646430	0,65477861768532	2
-13,70763864539890	-0,35338446449045	2
-13,70752812490250	0,18445996748546	2
-13,70669821488240	0,35143183665264	2
-13,70587886220430	1,71174958811932	2
-13,70572949253170	0,22945792704495	2
-13,70499071372200	0,52949773565391	2
-13,70460449487470	-0,92296202569587	2
-13,70221952416190	1,53019162596340	2
-13,70155578324590	1,25442683979571	2
-13,70087934476700	-0,05643552155497	2
-13,69991614689170	0,47144759053225	2
-13,69983732498560	0,09715744299198	2
-13,69833038623210	0,92655091403816	2
-13,69813460511710	-1,00462664049221	2
-13,69794281377420	2,55961156115982	2
-13,69776445787120	-0,62731929721524	2
-13,69625077950830	0,06368732857415	2
-13,69605470904180	-1,62647874524640	2
-13,69460391036660	0,90082718050696	2
-13,69199433802270	1,10285787758132	2
-13,69046767719150	0,27808758792412	2
-13,68996575100880	0,59733781085158	2
-13,68901158644470	-0,83167997486388	2
-13,68897995817600	0,18855604469295	2
-13,68809272581380	0,23474932037959	2
-13,68737941016070	0,24349599028785	2
-13,68658426377490	0,48767366837036	2
-13,68608163706300	-0,12755481243025	2
-13,68523810925650	0,18453330713970	2
-13,68348288661120	0,84988769318286	2
-13,68336080188590	-1,33937102729953	2
-13,68229963679700	-1,33234630032540	2
-13,68202962157180	0,60941011646072	2
-13,68200671773360	0,10872395810211	2
-13,68118164820430	1,36845419758508	2
-13,67954406801760	0,19094999111554	2
-13,67891361345450	-1,12928243113765	2
-13,67808385019720	-0,10670552044428	2
-13,67704878718770	-0,35234800314107	2
-13,67521343747580	-1,05127125991717	2
-13,67474417513790	0,33643099005435	2
-13,67462844621220	0,16511910004529	2
-13,67425871114240	0,21266864136430	2
-13,67412533826300	0,32588323727691	2
-13,67282309367280	0,18768187760233	2
-13,67155672829500	0,05443040013396	2
-13,67037819873870	-0,52162998281683	2
-13,66858328526880	0,36764362752290	2
-13,66839884327940	-1,22986695313885	2
-13,66797749000700	-0,37383718169787	2
-13,66732970207630	0,63291289627540	2
-13,66644732994100	0,26200248059857	2
-13,66615630750890	0,76448164953505	2
-13,66546870288830	1,08432395241492	2
-13,66305923182510	-0,52653180194191	2
-13,66267880671060	-0,26123354621981	2
-13,66247271553790	1,04039315385342	2
-13,66161388678260	0,54689000107632	2
-13,65973171481210	0,01625880791198	2
-13,65887790542840	1,85244276063953	2
-13,65887357521710	-0,43905828019255	2
-13,65578562062860	-0,76692324340045	2
-13,65249716562820	2,12913371099427	2
-13,65143648551170	-0,18223576422094	2
-13,65112620050710	1,30403027538584	2
-13,65102434355940	-0,70443583487015	2
-13,64965762773320	0,20465851242354	2
-13,64802536740480	0,32252055911814	2
-13,64720152661700	1,07470041539659	2
-13,64630365282780	-0,55465489792220	2
-13,64269638780290	0,78563628927644	2
-13,64185570175570	1,31339407804776	2
-13,64110023248930	0,25539649697108	2
-13,64050960442450	-0,31907228712565	2
-13,63927895161000	-0,01929455776983	2
-13,63567437645940	-1,22577904069960	2
-13,63486471454330	0,48995334133853	2
-13,63394752350660	-1,01086429374451	2
-13,63388541793600	-0,99661019539422	2
-13,63372513864960	1,78337821873527	2
-13,63320769384040	0,36010881687027	2
-13,63192133748800	0,82087985956788	2
-13,63145765098210	0,74641575497264	2
-13,63094849829650	1,44600848149906	2
-13,63004520663580	1,16596069654836	2
-13,62784979814880	0,62997824958471	2
-13,62776209695530	0,47494725321507	2
-13,62747431168970	1,02649591664753	2
-13,62449440180520	1,22987005067985	2
-13,62268319581710	0,48595659017939	2
-13,62256854159860	0,96026093774738	2
-13,62182253580000	0,47527506928212	2
-13,62142857339910	-0,12159472532416	2
-13,62116653139510	-0,91877945530520	2
-13,62044114162610	-0,31292606943450	2
-13,62006511639020	1,21066150788215	2
-13,61971861165780	-0,97188635420810	2
-13,61790132524140	0,10410321032114	2
-13,61712004762740	1,00045698298557	2
-13,61630076372100	-0,26304974539150	2
-13,61508584810910	-1,19274110390511	2
-13,61453047996050	0,27532406001121	2
-13,61448316733900	0,75840392194613	2
-13,61399024600500	1,45273427180293	2
-13,61387956374640	0,33202271952299	2
-13,61244976456020	-0,22003162186444	2
-13,61214652589890	0,27868603722332	2
-13,61096501918620	1,50171672733786	2
-13,61055389452710	0,87770907709147	2
-13,60937007748930	0,79273319859682	2
-13,60902390032090	-0,29314588335939	2
-13,60863793465620	-0,41448943103805	2
-13,60734194485070	0,86662031462611	2
-13,60532227471870	0,09343959397636	2
-13,60344047353550	-1,14678286027284	2
-13,60216641263130	2,31747504556797	2
-13,60196715337820	-0,26106489712637	2
-13,60148023323630	0,70337488841889	2
-13,60141659457770	-0,02913978350298	2
-13,60021838549050	2,09887417462546	2
-13,60001064440100	-0,20779446287594	2
-13,59976009455500	0,64638180311153	2
-13,59968079022340	0,28259684087490	2
-13,59964079910320	0,72251410033751	2
-13,59915788571230	0,75532076787927	2
-13,59685529889260	0,67004721406877	2
-13,59649671124360	0,06242376747584	2
-13,59404983884200	0,22795897411388	2
-13,59364708778160	-0,07456707868859	2
-13,59359733609000	1,08369574855486	2
-13,59356686097520	-0,14068629387259	2
-13,59073918609190	2,02067668371833	2
-13,59069071073530	-0,05139727454677	2
-13,58857567219340	1,05451707436859	2
-13,58798440020700	-0,27974547915161	2
-13,58787173073880	1,35717907895806	2
-13,58669492217880	0,56339075884979	2
-13,58652485622590	-0,30859231111598	2
-13,58639044981210	0,03404729832671	2
-13,58472403657320	-0,39986379002370	2
-13,58335899290030	0,48200727822015	2
-13,58059376121540	-0,12226008626388	2
-13,57965139945210	2,54943390001789	2
-13,57907790359350	0,01299283134988	2
-13,57828235974880	-0,83223118147991	2
-13,57795496062410	-0,56662467236720	2
-13,57786826305400	0,46004912842126	2
-13,57587883590700	2,04587258351985	2
-13,57575102034810	0,87608553237198	2
-13,57279660167190	1,57180657032425	2
-13,57239908188620	-0,90054138774717	2
-13,57168580989680	1,14938977249962	2
-13,57168272484270	1,23561842153978	2
-13,57095368423780	0,93735506792473	2
-13,56942630958340	0,66409369205014	2
-13,56876960007960	-2,69899531355547	2
-13,56862632490830	0,24818317184132	2
-13,56861485884260	-0,73904151675595	2
-13,56836282957230	-0,28095888376660	2
-13,56802040184780	-1,49554107912818	2
-13,56733484982740	0,37377165772981	2
-13,56686557150540	1,16467496835902	2
-13,56592374238430	-0,04365182752171	2
-13,56428110824660	0,17653550073022	2
-13,56034663180800	1,12604769725925	2
-13,56001003234700	-0,34227707361857	2
-13,55705998883680	1,17565686335041	2
-13,55652880548140	-0,13071859637157	2
-13,55581039777150	-0,24632757633135	2
-13,55562188474570	0,24225004874285	2
-13,55488451108970	0,01031048761795	2
-13,55485848563930	2,11195300368349	2
-13,55376655033240	0,69606800783284	2
-13,55301609811760	1,80769561517222	2
-13,55187370592130	0,79933959807026	2
-13,55122075622590	-1,88072606715323	2
-13,55072574736720	0,03058130030818	2
-13,55061834283710	0,72963296353000	2
-13,54934184312330	0,30662046483630	2
-13,54875540020930	1,13144701605082	2
-13,54863463417890	-0,00686758214436	2
-13,54859944490390	0,30269205202380	2
-13,54700252575210	0,03641069341662	2
-13,54692557197510	-0,22707473820749	2
-13,54670159452570	1,63541641327264	2
-13,54422660091680	-0,29586095229705	2
-13,54382403615260	-0,39760127992772	2
-13,54236239495020	-0,13282415429631	2
-13,54175176684790	-0,75443755691074	2
-13,54098141263570	-0,08972460446908	2
-13,53733748624410	0,98316682735776	2
-13,53698955378990	2,05953017894902	2
-13,53524303471490	0,46858411322317	2
-13,53483822211110	-0,44222153269750	2
-13,53437032605260	-0,22889113315313	2
-13,53421380455770	-1,48544325981018	2
-13,53415141491430	1,82681194345275	2
-13,53399768719780	-0,59353598983872	2
-13,53370762388410	-0,15817132748087	2
-13,53363052174530	-0,97786908343799	2
-13,53328169565280	0,77508293459339	2
-13,53121480775940	0,37923716059825	2
-13,53086426462070	-0,20531600658995	2
-13,53070571154870	-0,70787726783110	2
-13,52604374181670	1,57618549129281	2
-13,52493935294810	2,25374957630790	2
-13,52459100856110	0,88828723713782	2
-13,52378457541210	-0,19107926689655	2
-13,52373762288450	0,59654300061243	2
-13,52301524999970	0,72274445898085	2
-13,52292247916030	0,96607313322875	2
-13,52279635299410	-1,24539025701026	2
-13,52151044579570	-1,72983628303430	2
-13,52093436599350	0,59036759680121	2
-13,52090819878590	0,84443349985113	2
-13,52086297697560	1,70712199563975	2
-13,52083873249180	1,20105223370634	2
-13,52064818006930	-0,73818832322696	2
-13,52000814629930	0,46396355807423	2
-13,51938203718720	1,87158356299489	2
-13,51908561504250	-1,06051595861548	2
-13,51764556147800	0,63951481098412	2
-13,51700813842270	-1,28529801809947	2
-13,51570509690720	-0,61234044514313	2
-13,50983354578590	-0,80026018062759	2
-13,50944601734170	1,65557819802047	2
-13,50942044230200	0,07096717766466	2
-13,50907282947480	-0,95643765102223	2
-13,50738144329410	0,52141013520894	2
-13,50336732644850	0,51811332665643	2
-13,50318594194920	0,57002075537376	2
-13,50272733769800	0,96891864096293	2
-13,50246093890080	-1,86507243220505	2
-13,50094675951810	1,67169293933069	2
-13,50078910794300	0,72908990377372	2
-13,49918179358890	0,46035183804926	2
-13,49912315533610	0,81507011975052	2
-13,49893725953470	1,28351024243247	2
-13,49889639554630	-1,09570401274015	2
-13,49740403094390	1,83724637178159	2
-13,49588495503880	0,81601327134513	2
-13,49361536180270	1,16216266429066	2
-13,49305164097940	2,47938510556031	2
-13,49257757424360	-0,22506114489948	2
-13,49012195170650	1,58320163671595	2
-13,48890318990580	1,13756758868707	2
-13,48852117783800	-0,84627834313052	2
-13,48616889042170	0,28108691477069	2
-13,48383218509010	0,42468123150066	2
-13,48076806173770	0,15475583737289	2
-13,47982592621340	-0,26439502346011	2
-13,47862591101330	-0,87296117565317	2
-13,47823037142580	0,61227028312491	2
-13,47715817096980	-0,38416331589228	2
-13,47625154305970	1,18299913864378	2
-13,47467187369110	2,19095384999254	2
-13,47414276767750	1,98977450391302	2
-13,47338993820030	1,57928582943258	2
-13,47322485665380	-1,85743893816552	2
-13,47298619654230	0,39038348313511	2
-13,47064796161560	-0,02350588829313	2
-13,47012075386590	-0,08191390467180	2
-13,46948036386520	0,99541934040575	2
-13,46928781811810	-0,12817971140582	2
-13,46837336710760	-0,40317717238698	2
-13,46589700248780	-0,06677161886853	2
-13,46576539032570	-0,29544149011810	2
-13,46525068225650	1,02684693190056	2
-13,46283328112220	-1,22813238110386	2
-13,46265489686530	-0,21893625798936	2
-13,46173749047310	1,06748169491326	2
-13,46136433757000	1,41314987444468	2
-13,45931543189940	0,27130218352989	2
-13,45881627038430	0,94755390941479	2
-13,45847174898350	0,90580642961044	2
-13,45675964623360	0,25243128322531	2
-13,45524503581260	0,28330641213446	2
-13,45464010573640	0,26136374157827	2
-13,45368277578590	0,86131020974922	2
-13,45350170400400	-0,33378754047611	2
-13,45329626696490	0,48619317205710	2
-13,45316255295260	1,35618814417762	2
-13,45210402830880	1,73290323297039	2
-13,45025963049810	0,37166435894857	2
-13,45000159885030	0,85807020212794	2
-13,44887884449550	0,23583525436367	2
-13,44876709463710	0,51333021551772	2
-13,44789380707590	1,49788221795615	2
-13,44759172125040	1,12298873988085	2
-13,44684839695670	0,13543366083315	2
-13,44671249670990	3,05368599772161	2
-13,44524617478760	-1,15100830166140	2
